BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
1484.620000          1.980000             4.647826             1.549275             4.647826             2.701578             2.155882             0.000000            
1484.610000          1.990000             3.103556             1.551778             3.103556             1.803961             1.761691             0.000000            
1484.600000          2.000000             1.564298             1.564298             1.564298             0.909258             1.250719             0.000000            
1484.590000          2.010000             1.580324             1.580324             1.580324             0.918573             1.257109             0.000000            
1484.580000          2.020000             0.000000             1.587207             0.000000             0.000000             0.000000             0.000000            
1484.570000          2.030000             4.974969             1.658323             4.974969             2.891731             2.230464             0.000000            
1484.560000          2.040000             3.514370             1.757185             3.514370             2.042750             1.874665             0.000000            
1484.550000          2.050000             2.111677             2.111677             2.111677             1.227426             1.453161             0.000000            
1484.540000          2.060000             3.569876             1.784938             3.569876             2.075013             1.889412             0.000000            
1484.530000          2.070000             3.188784             1.594392             3.188784             1.853500             1.785717             0.000000            
1484.520000          2.080000             0.000000             1.549275             0.000000             0.000000             0.000000             0.000000            
1484.510000          2.090000             6.207113             1.551778             6.207113             3.607923             2.491408             0.000000            
1484.500000          2.100000             6.257192             1.564298             6.257192             3.637032             2.501438             0.000000            
1484.490000          2.110000             1.580324             1.580324             1.580324             0.918573             1.257109             0.000000            
1484.480000          2.120000             1.587207             1.587207             1.587207             0.922574             1.259844             0.000000            
1484.470000          2.130000             8.291614             1.658323             8.291614             4.819552             2.879516             0.000000            
1484.460000          2.140000             7.028741             1.757185             7.028741             4.085499             2.651177             0.000000            
1484.450000          2.150000             0.000000             2.111677             0.000000             0.000000             0.000000             0.000000            
1484.440000          2.160000             8.924690             1.784938             8.924690             5.187531             2.987422             0.000000            
1484.430000          2.170000             4.783176             1.594392             4.783176             2.780251             2.187047             0.000000            
1484.420000          2.180000             7.746377             1.549275             7.746377             4.502630             2.783231             0.000000            
1484.410000          2.190000             4.655334             1.551778             4.655334             2.705942             2.157622             0.000000            
1484.400000          2.200000             1.564298             1.564298             1.564298             0.909258             1.250719             0.000000            
1484.390000          2.210000             3.160647             1.580324             3.160647             1.837146             1.777821             0.000000            
1484.380000          2.220000             3.174415             1.587207             3.174415             1.845148             1.781689             0.000000            
1484.370000          2.230000             3.316646             1.658323             3.316646             1.927821             1.821166             0.000000            
1484.360000          2.240000             7.028741             1.757185             7.028741             4.085499             2.651177             0.000000            
1484.350000          2.250000             4.223355             2.111677             4.223355             2.454851             2.055080             0.000000            
1484.340000          2.260000             3.569876             1.784938             3.569876             2.075013             1.889412             0.000000            
1484.330000          2.270000             3.188784             1.594392             3.188784             1.853500             1.785717             0.000000            
1484.320000          2.280000             3.098551             1.549275             3.098551             1.801052             1.760270             0.000000            
1484.310000          2.290000             7.758891             1.551778             7.758891             4.509903             2.785479             0.000000            
1484.300000          2.300000             4.692894             1.564298             4.692894             2.727774             2.166309             0.000000            
1484.290000          2.310000             1.580324             1.580324             1.580324             0.918573             1.257109             0.000000            
1484.280000          2.320000             3.174415             1.587207             3.174415             1.845148             1.781689             0.000000            
1484.270000          2.330000             1.658323             1.658323             1.658323             0.963910             1.287759             0.000000            
1484.260000          2.340000             1.757185             1.757185             1.757185             1.021375             1.325589             0.000000            
