BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
40.335000            0.475000             32669.132726         1020.910398          32669.132726         63.598027            180.746045           0.000000            
40.330000            0.480000             44366.837772         1031.786925          44366.837772         86.370318            210.634370           0.000000            
40.325000            0.485000             25177.429838         1049.059577          25177.429838         49.013694            158.673973           0.000000            
40.320000            0.490000             31800.597015         1060.019900          31800.597015         61.907222            178.327219           0.000000            
40.315000            0.495000             36148.582834         1063.193613          36148.582834         70.371582            190.127807           0.000000            
40.310000            0.500000             41224.195519         1084.847251          41224.195519         80.252437            203.037424           0.000000            
40.305000            0.505000             30562.459016         1091.516393          30562.459016         59.496900            174.821220           0.000000            
40.300000            0.510000             44273.038961         1106.825974          44273.038961         86.187716            210.411594           0.000000            
40.295000            0.515000             39022.710623         1114.934589          39022.710623         75.966737            197.541668           0.000000            
40.290000            0.520000             35264.196476         1137.554725          35264.196476         68.649920            187.787637           0.000000            
40.285000            0.525000             28530.262453         1141.210498          28530.262453         55.540759            168.909036           0.000000            
40.280000            0.530000             11251.579453         511.435430           11251.579453         21.903803            106.073463           0.000000            
40.275000            0.535000             22181.843420         295.757912           22181.843420         43.182092            148.935702           0.000000            
40.270000            0.540000             25023.420602         260.660631           25023.420602         48.713879            158.187928           0.000000            
40.265000            0.545000             21353.273038         260.405769           21353.273038         41.569088            146.127592           0.000000            
40.260000            0.550000             30795.629593         260.979912           30795.629593         59.950820            175.486836           0.000000            
40.255000            0.555000             25013.692536         263.302027           25013.692536         48.694941            158.157177           0.000000            
40.250000            0.560000             21821.707799         262.912142           21821.707799         42.481004            147.721724           0.000000            
40.245000            0.565000             21476.087606         265.136884           21476.087606         41.808175            146.547220           0.000000            
40.240000            0.570000             22055.764530         265.732103           22055.764530         42.936650            148.511833           0.000000            
40.235000            0.575000             22694.786967         266.997494           22694.786967         44.180655            150.647891           0.000000            
40.230000            0.580000             22255.615404         268.139945           22255.615404         43.325706            149.183161           0.000000            
40.225000            0.585000             23673.777778         269.020202           23673.777778         46.086487            153.862854           0.000000            
40.220000            0.590000             24248.971867         272.460358           24248.971867         47.206236            155.720814           0.000000            
40.215000            0.595000             18819.016897         272.739375           18819.016897         36.635572            137.182422           0.000000            
40.210000            0.600000             22217.023687         274.284243           22217.023687         43.250578            149.053761           0.000000            
40.205000            0.605000             19692.194741         277.354856           19692.194741         38.335414            140.328881           0.000000            
40.200000            0.610000             25252.440740         277.499349           25252.440740         49.159720            158.910166           0.000000            
40.195000            0.615000             23655.003965         281.607190           23655.003965         46.049940            153.801833           0.000000            
40.190000            0.620000             22311.845175         282.428420           22311.845175         43.435170            149.371501           0.000000            
40.185000            0.625000             20838.252947         285.455520           20838.252947         40.566482            144.354608           0.000000            
40.180000            0.630000             23202.721162         286.453348           23202.721162         45.169467            152.324395           0.000000            
40.175000            0.635000             22400.229383         290.912070           22400.229383         43.607231            149.667062           0.000000            
40.170000            0.640000             22865.976885         293.153550           22865.976885         44.513916            151.215002           0.000000            
40.165000            0.645000             18550.348259         294.449972           18550.348259         36.112546            136.199663           0.000000            
40.160000            0.650000             22318.156425         297.575419           22318.156425         43.447457            149.392625           0.000000            
40.155000            0.655000             20498.517261         301.448783           20498.517261         39.905108            143.173033           0.000000            
40.150000            0.660000             15223.206630         304.464133           15223.206630         29.635495            123.382359           0.000000            
40.145000            0.665000             20378.812665         351.358839           20378.812665         39.672075            142.754379           0.000000            
40.140000            0.670000             23793.493468         448.933839           23793.493468         46.319542            154.251397           0.000000            
40.135000            0.675000             39815.505510         1020.910398          39815.505510         77.510096            199.538231           0.000000            
40.130000            0.680000             45398.624697         1031.786925          45398.624697         88.378930            213.069530           0.000000            
40.125000            0.685000             31471.787297         1049.059577          31471.787297         61.267117            177.402895           0.000000            
40.120000            0.690000             40280.756219         1060.019900          40280.756219         78.415814            200.700663           0.000000            
40.115000            0.695000             38274.970060         1063.193613          38274.970060         74.511087            195.639899           0.000000            
40.110000            0.700000             47733.279022         1084.847251          47733.279022         92.923875            218.479470           0.000000            
40.105000            0.705000             44752.172131         1091.516393          44752.172131         87.120460            211.547092           0.000000            
40.100000            0.710000             38738.909091         1106.825974          38738.909091         75.414252            196.822024           0.000000            
40.095000            0.715000             49057.121926         1114.934589          49057.121926         95.501041            221.488424           0.000000            
40.090000            0.720000             44364.634277         1137.554725          44364.634277         86.366028            210.629139           0.000000            
40.085000            0.725000             44507.209427         1141.210498          44507.209427         86.643583            210.967318           0.000000            
40.080000            0.730000             18411.675468         511.435430           18411.675468         35.842587            135.689629           0.000000            
40.075000            0.735000             21294.569684         295.757912           21294.569684         41.454808            145.926590           0.000000            
40.070000            0.740000             22938.135552         260.660631           22938.135552         44.654389            151.453410           0.000000            
40.065000            0.745000             27082.199951         260.405769           27082.199951         52.721770            164.566704           0.000000            
40.060000            0.750000             23488.192063         260.979912           23488.192063         45.725202            153.258579           0.000000            
40.055000            0.755000             23697.182402         263.302027           23697.182402         46.132050            153.938892           0.000000            
40.050000            0.760000             23925.004936         262.912142           23925.004936         46.575559            154.677099           0.000000            
40.045000            0.765000             23862.319562         265.136884           23862.319562         46.453527            154.474333           0.000000            
40.040000            0.770000             23650.157146         265.732103           23650.157146         46.040504            153.786076           0.000000            
40.035000            0.775000             24029.774436         266.997494           24029.774436         46.779517            155.015401           0.000000            
40.030000            0.780000             24937.014850         268.139945           24937.014850         48.545671            157.914581           0.000000            
40.025000            0.785000             23942.797980         269.020202           23942.797980         46.610197            154.734605           0.000000            
40.020000            0.790000             22886.670077         272.460358           22886.670077         44.554200            151.283410           0.000000            
40.015000            0.795000             20455.453149         272.739375           20455.453149         39.821274            143.022562           0.000000            
40.010000            0.800000             22491.307930         274.284243           22491.307930         43.784536            149.971024           0.000000            
40.005000            0.805000             24129.872429         277.354856           24129.872429         46.974381            155.337930           0.000000            
40.000000            0.810000             25807.439437         277.499349           25807.439437         50.240153            160.646940           0.000000            
39.995000            0.815000             18867.681734         281.607190           18867.681734         36.730309            137.359680           0.000000            
39.990000            0.820000             25418.557794         282.428420           25418.557794         49.483105            159.431985           0.000000            
39.985000            0.825000             21409.163987         285.455520           21409.163987         41.677892            146.318707           0.000000            
39.980000            0.830000             24921.441248         286.453348           24921.441248         48.515353            157.865263           0.000000            
39.975000            0.835000             29382.119061         290.912070           29382.119061         57.199095            171.412132           0.000000            
39.970000            0.840000             15830.291690         293.153550           15830.291690         30.817326            125.818487           0.000000            
39.965000            0.845000             25617.147595         294.449972           25617.147595         49.869706            160.053577           0.000000            
39.960000            0.850000             21425.430168         297.575419           21425.430168         41.709558            146.374281           0.000000            
39.955000            0.855000             21101.414827         301.448783           21101.414827         41.078787            145.263260           0.000000            
39.950000            0.860000             19181.240354         304.464133           19181.240354         37.340723            138.496355           0.000000            
39.945000            0.865000             22135.606860         351.358839           22135.606860         43.092082            148.780398           0.000000            
39.940000            0.870000             22446.691951         448.933839           22446.691951         43.697681            149.822201           0.000000            
39.935000            0.875000             36752.774317         1020.910398          36752.774317         71.547781            191.710131           0.000000            
39.930000            0.880000             43335.050847         1031.786925          43335.050847         84.361706            208.170725           0.000000            
39.925000            0.885000             50354.859675         1049.059577          50354.859675         98.027388            224.398885           0.000000            
39.920000            0.890000             32860.616915         1060.019900          32860.616915         63.970796            181.274976           0.000000            
39.915000            0.895000             36148.582834         1063.193613          36148.582834         70.371582            190.127807           0.000000            
39.910000            0.900000             37969.653768         1084.847251          37969.653768         73.916718            194.858035           0.000000            
39.905000            0.905000             38203.073770         1091.516393          38203.073770         74.371124            195.456066           0.000000            
39.900000            0.910000             35418.431169         1106.825974          35418.431169         68.950173            188.197851           0.000000            
39.895000            0.915000             36792.841444         1114.934589          36792.841444         71.625781            191.814602           0.000000            
39.890000            0.920000             48914.853177         1137.554725          48914.853177         95.224082            221.167026           0.000000            
39.885000            0.925000             41083.577933         1141.210498          41083.577933         79.978692            202.690843           0.000000            
39.880000            0.930000             15854.498320         511.435430           15854.498320         30.864450            125.914647           0.000000            
39.875000            0.935000             23956.390894         295.757912           23956.390894         46.636659            154.778522           0.000000            
39.870000            0.940000             27369.366283         260.660631           27369.366283         53.280806            165.436895           0.000000            
39.865000            0.945000             24478.142264         260.405769           24478.142264         47.652369            156.454921           0.000000            
39.860000            0.950000             22705.252327         260.979912           22705.252327         44.201028            150.682621           0.000000            
39.855000            0.955000             26330.202669         263.302027           26330.202669         51.257833            162.265840           0.000000            
39.850000            0.960000             28657.423495         262.912142           28657.423495         55.788307            169.285036           0.000000            
39.845000            0.965000             30225.604778         265.136884           30225.604778         58.841135            173.855126           0.000000            
39.840000            0.970000             23915.889249         265.732103           23915.889249         46.557813            154.647629           0.000000            
39.835000            0.975000             18956.822055         266.997494           18956.822055         36.903841            137.683776           0.000000            
39.830000            0.980000             21183.055625         268.139945           21183.055625         41.237720            145.543999           0.000000            
39.825000            0.985000             21252.595960         269.020202           21252.595960         41.373097            145.782701           0.000000            
39.820000            0.990000             18799.764706         272.460358           18799.764706         36.598093            137.112234           0.000000            
39.815000            0.995000             21273.671275         272.739375           21273.671275         41.414125            145.854967           0.000000            
39.810000            1.000000             17005.623069         274.284243           17005.623069         33.105381            130.405610           0.000000            
39.805000            1.005000             25239.291851         277.354856           25239.291851         49.134123            158.868788           0.000000            
39.800000            1.010000             23587.444647         277.499349           23587.444647         45.918420            153.582045           0.000000            
39.795000            1.015000             21120.539255         281.607190           21120.539255         41.116018            145.329072           0.000000            
39.790000            1.020000             25983.414634         282.428420           25983.414634         50.582730            161.193718           0.000000            
39.785000            1.025000             19410.975348         285.455520           19410.975348         37.787956            139.323276           0.000000            
39.780000            1.030000             27499.521377         286.453348           27499.521377         53.534183            165.829796           0.000000            
39.775000            1.035000             21527.493173         290.912070           21527.493173         41.908248            146.722504           0.000000            
39.770000            1.040000             20227.594937         293.153550           20227.594937         39.377695            142.223750           0.000000            
39.765000            1.045000             22378.197899         294.449972           22378.197899         43.564341            149.593442           0.000000            
39.760000            1.050000             21723.005587         297.575419           21723.005587         42.288858            147.387264           0.000000            
39.755000            1.055000             19594.170911         301.448783           19594.170911         38.144588            139.979180           0.000000            
39.750000            1.060000             21312.489283         304.464133           21312.489283         41.489693            145.987977           0.000000            
39.745000            1.065000             23541.042216         351.358839           23541.042216         45.828087            153.430904           0.000000            
39.740000            1.070000             25589.228824         448.933839           25589.228824         49.815356            159.966337           0.000000            
39.735000            1.075000             50024.609487         1020.910398          50024.609487         97.384480            223.661819           0.000000            
39.730000            1.080000             45398.624697         1031.786925          45398.624697         88.378930            213.069530           0.000000            
39.725000            1.085000             50354.859675         1049.059577          50354.859675         98.027388            224.398885           0.000000            
39.720000            1.090000             43460.815920         1060.019900          43460.815920         84.606536            208.472578           0.000000            
39.715000            1.095000             41464.550898         1063.193613          41464.550898         80.720344            203.628463           0.000000            
39.710000            1.100000             45563.584521         1084.847251          45563.584521         88.700062            213.456282           0.000000            
39.705000            1.105000             37111.557377         1091.516393          37111.557377         72.246235            192.643602           0.000000            
39.700000            1.110000             43166.212987         1106.825974          43166.212987         84.033024            207.764802           0.000000            
39.695000            1.115000             31218.168498         1114.934589          31218.168498         60.773390            176.686639           0.000000            
39.690000            1.120000             46639.743727         1137.554725          46639.743727         90.795055            215.962366           0.000000            
39.685000            1.125000             31953.893948         1141.210498          31953.893948         62.205650            178.756521           0.000000            
39.680000            1.130000             24037.465194         511.435430           24037.465194         46.794489            155.040205           0.000000            
39.675000            1.135000             24843.664631         295.757912           24843.664631         48.363943            157.618732           0.000000            
39.670000            1.140000             26326.723758         260.660631           26326.723758         51.251061            162.255119           0.000000            
39.665000            1.145000             25259.359570         260.405769           25259.359570         49.173189            158.931934           0.000000            
39.660000            1.150000             26358.971093         260.979912           26358.971093         51.313837            162.354461           0.000000            
39.655000            1.155000             30806.337123         263.302027           30806.337123         59.971665            175.517341           0.000000            
39.650000            1.160000             26028.302073         262.912142           26028.302073         50.670114            161.332892           0.000000            
