BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
21.138000            0.082000             0.000000             3.502061             0.000000             0.000000             0.000000             0.000000            
21.136000            0.084000             0.000000             3.557789             0.000000             0.000000             0.000000             0.000000            
21.134000            0.086000             0.000000             3.590871             0.000000             0.000000             0.000000             0.000000            
21.132000            0.088000             0.000000             3.606112             0.000000             0.000000             0.000000             0.000000            
21.130000            0.090000             0.000000             3.600000             0.000000             0.000000             0.000000             0.000000            
21.128000            0.092000             0.000000             3.681109             0.000000             0.000000             0.000000             0.000000            
21.126000            0.094000             0.000000             3.706806             0.000000             0.000000             0.000000             0.000000            
21.124000            0.096000             0.000000             3.681109             0.000000             0.000000             0.000000             0.000000            
21.122000            0.098000             0.000000             3.772647             0.000000             0.000000             0.000000             0.000000            
21.120000            0.100000             0.000000             3.786096             0.000000             0.000000             0.000000             0.000000            
21.118000            0.102000             0.000000             3.786096             0.000000             0.000000             0.000000             0.000000            
21.116000            0.104000             0.000000             3.868852             0.000000             0.000000             0.000000             0.000000            
21.114000            0.106000             0.000000             3.827027             0.000000             0.000000             0.000000             0.000000            
21.112000            0.108000             0.000000             3.933333             0.000000             0.000000             0.000000             0.000000            
21.110000            0.110000             0.000000             3.897248             0.000000             0.000000             0.000000             0.000000            
21.108000            0.112000             0.000000             3.988732             0.000000             0.000000             0.000000             0.000000            
21.106000            0.114000             0.000000             3.955307             0.000000             0.000000             0.000000             0.000000            
21.104000            0.116000             4.065072             4.065072             4.065072             0.000000             2.016202             0.000000            
21.102000            0.118000             0.000000             4.022727             0.000000             0.000000             0.000000             0.000000            
21.100000            0.120000             0.000000             4.124272             0.000000             0.000000             0.000000             0.000000            
21.098000            0.122000             0.000000             4.084615             0.000000             0.000000             0.000000             0.000000            
21.096000            0.124000             0.000000             4.140351             0.000000             0.000000             0.000000             0.000000            
21.094000            0.126000             0.000000             4.201780             0.000000             0.000000             0.000000             0.000000            
21.092000            0.128000             0.000000             4.181102             0.000000             0.000000             0.000000             0.000000            
21.090000            0.130000             0.000000             4.252252             0.000000             0.000000             0.000000             0.000000            
21.088000            0.132000             0.000000             4.299595             0.000000             0.000000             0.000000             0.000000            
21.086000            0.134000             0.000000             4.277946             0.000000             0.000000             0.000000             0.000000            
21.084000            0.136000             0.000000             4.312690             0.000000             0.000000             0.000000             0.000000            
21.082000            0.138000             0.000000             4.425000             0.000000             0.000000             0.000000             0.000000            
21.080000            0.140000             0.000000             4.392968             0.000000             0.000000             0.000000             0.000000            
21.078000            0.142000             0.000000             4.415800             0.000000             0.000000             0.000000             0.000000            
21.076000            0.144000             0.000000             4.443515             0.000000             0.000000             0.000000             0.000000            
21.074000            0.146000             0.000000             4.523962             0.000000             0.000000             0.000000             0.000000            
21.072000            0.148000             0.000000             4.562836             0.000000             0.000000             0.000000             0.000000            
21.070000            0.150000             0.000000             4.548180             0.000000             0.000000             0.000000             0.000000            
21.068000            0.152000             0.000000             4.582524             0.000000             0.000000             0.000000             0.000000            
21.066000            0.154000             0.000000             4.617391             0.000000             0.000000             0.000000             0.000000            
21.064000            0.156000             0.000000             4.652793             0.000000             0.000000             0.000000             0.000000            
21.062000            0.158000             0.000000             2.455491             0.000000             0.000000             0.000000             0.000000            
21.060000            0.160000             0.000000             1.654206             0.000000             0.000000             0.000000             0.000000            
21.058000            0.162000             0.000000             1.277210             0.000000             0.000000             0.000000             0.000000            
21.056000            0.164000             0.000000             2.787402             0.000000             0.000000             0.000000             0.000000            
21.054000            0.166000             0.000000             2.742414             0.000000             0.000000             0.000000             0.000000            
21.052000            0.168000             0.000000             2.771037             0.000000             0.000000             0.000000             0.000000            
21.050000            0.170000             2.738878             2.738878             2.738878             0.000000             1.654956             0.000000            
21.048000            0.172000             0.000000             2.747736             0.000000             0.000000             0.000000             0.000000            
21.046000            0.174000             0.000000             2.751295             0.000000             0.000000             0.000000             0.000000            
21.044000            0.176000             0.000000             2.716113             0.000000             0.000000             0.000000             0.000000            
21.042000            0.178000             0.000000             2.745960             0.000000             0.000000             0.000000             0.000000            
21.040000            0.180000             2.721332             2.721332             2.721332             0.000000             1.649646             0.000000            
21.038000            0.182000             0.000000             2.726573             0.000000             0.000000             0.000000             0.000000            
21.036000            0.184000             0.000000             2.740645             0.000000             0.000000             0.000000             0.000000            
21.034000            0.186000             0.000000             2.705732             0.000000             0.000000             0.000000             0.000000            
21.032000            0.188000             0.000000             2.742414             0.000000             0.000000             0.000000             0.000000            
21.030000            0.190000             0.000000             2.735351             0.000000             0.000000             0.000000             0.000000            
